App ID,App Name,RandomID,Email,Paket,Buchungsdatum,native,iOS Audience,Android Audience,Gesamt Audience,Transaktionen,ModuleEmails,Neue Besucher,Wiederkehrende Besucher,Besucher Gesamt,Gesendete PN,Submission Service Apple,Submission Service Google,Submission Service Amazon,AppStore URL,Google Play URL,Last Publish Date,TEXT,MAP,COUPON,GALLERY,NEWSCENTER,EVENTS,CONTACT,SUBMENU,SUBMENU_SEPARATOR,RESERVATION,VIDEO,USER_MODULE,RESERVATION2,RESERVATION3,RESERVATION4,COLLECTION_PRODUCT,COLLECTION_MENU,COLLECTION_BRANCH,BUSINESS_HOURS,PDF,TABLE_RESERVATION,FORMS,EXTERNAL_SERVICE_APPOINTMENT,WEBSITE,EXTERNAL_SERVICE_REVIEW,STAMPCARD,Eingelöste Stempelkarten,Stempelkartennutzer,Insgesamt verteilte Stempel,Gesamt Nutzer
,,9f80a728-3a66-4f44-8192-bcee6e4e5662,,,,,2,5,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1ad4f6be-d0d0-4393-abe7-597f4a5f278f,,,,,99,138,237,0,0,47,140,187,1,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,08cc295a-8945-4b1b-acb3-ca6609ba776f,,,,,1,11,12,0,0,125,12,137,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5caee6f9-2845-4a4c-8183-f8218a5b8dc7,,,,,2,16,18,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,924fdea7-4ac3-465d-9d19-60a7b9d2bed4,,,,,15,27,42,0,0,14,6,20,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6837e90c-f9ed-44f3-83df-feaf0cff1828,,,,,12,12,24,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5eac0218-7b86-4e39-8df7-eba4e33e96b5,,,,,0,2,2,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,b52389d3-db61-4282-a008-497ed9da7575,,,,,9,2,11,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74e1cd3e-6385-47f9-8880-e11515acb5d6,,,,,3,0,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c8833312-2499-4b7f-8bb5-6c6c47c6ac4d,,,,,10,3,13,0,0,0,4,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03a17b1f-5047-47c2-a06b-272728a0ee26,,,,,47,41,88,0,0,4,6,10,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6e62858d-7c20-4e83-9e2c-717b53beaf80,,,,,29,17,46,0,0,0,2,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,171f98cd-96d9-4310-9e1d-2079abbb2fe4,,,,,1,2,3,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,91eb045e-f90a-4eea-937a-60f6b52f5b21,,,,,3,4,7,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a8ff83ee-46a8-4b8b-a373-3c214ab36519,,,,,13,9,22,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e661b257-56d5-4d01-a562-0370fa5b224c,,,,,3,1,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e0443d45-036d-4a39-a419-17a821a16688,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1eccbd55-f33c-4136-9f16-b3d2791ab0c7,,,,,0,5,5,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68d877c0-b3ed-4842-a451-b6e83d9d12a8,,,,,8,3,11,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,fd89452e-f9e4-414d-9ab7-7a2e0f72b332,,,,,8,6,14,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,347b3d81-ea3e-49ff-ba6d-6976f8b1cb3d,,,,,6,3,9,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,02f6513c-a627-4c64-8b60-98e5a9fef14d,,,,,24,99,123,0,0,14,0,14,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,caf731e2-a81f-47ca-bec3-f87e55af7ce1,,,,,3,3,6,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,77bc7764-32f6-4722-91a8-57df05a842a0,,,,,3,2,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,235aedbb-555f-45e0-a63b-223d553d109e,,,,,0,3,3,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61a66c19-b5b4-4a45-8d22-5f25977de9c9,,,,,13,18,31,0,0,8,2,10,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,164b3d07-f406-4fe6-8036-e5e55eec897e,,,,,13,43,56,0,0,6,0,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a2d367f6-6d15-4ca2-8ad8-8b402545c7e5,,,,,13,10,23,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,404a616c-e748-48ea-9d20-470cd1b24468,,,,,24,28,52,0,0,6,2,8,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9b032999-6832-4616-93a1-860d34fa6740,,,,,4,3,7,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00371914-6841-469b-8452-b572ed64e294,,,,,5,3,8,0,0,4,2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ba62411c-9cbd-4a95-9976-73731131afee,,,,,2,2,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3911eb93-e2a0-4176-95f7-8803e861c237,,,,,78,140,218,0,0,661,418,1079,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,fa66b887-413c-4dc0-9e05-289bd63c75c3,,,,,2,2,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5938e022-a685-4681-b52a-32cef7554884,,,,,8,28,36,0,0,4,16,20,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,289fcb53-28a2-4b93-b0e3-f58f339bf757,,,,,12,6,18,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1fe2ca2d-7fd0-46ea-a050-f5338ee41a28,,,,,0,14,14,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,de277d9e-198e-407f-9b0c-fb6963302074,,,,,0,7,7,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,dc744c2b-9c96-434c-aecf-b0a3bd72e1ae,,,,,4,6,10,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,382bda82-8539-4e28-8cf7-7dde3f6ff378,,,,,3,3,6,0,0,5,2,7,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0b050805-0a32-47db-90c6-e50d65c68c67,,,,,4,9,13,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8ba77ad0-e238-427a-a789-5651e88affd4,,,,,9,5,14,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25739fff-1100-4103-b12a-0671c997438f,,,,,6,4,10,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0b99dab8-c8ce-4abc-9578-9850742977a4,,,,,27,49,76,0,0,10,3,13,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80acd3fa-b306-4812-b206-b35147fb5ebc,,,,,44,15,59,0,0,19,1,20,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31bf3ccf-2fbf-4184-bbcb-8744d176781a,,,,,7,2,9,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9c99445d-ad6b-4603-9e50-3e3a7726a44f,,,,,1,7,8,0,0,2,4,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,018ff91f-7963-448d-b1ea-74e64670fce8,,,,,6,2,8,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45ff70f1-52d7-42d5-96da-6981850bce9b,,,,,1,1,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f1f3ada7-8281-42d6-95bf-b214ce6ca069,,,,,2,1,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4c1cd5b6-3e56-43f1-b282-5c7d74652135,,,,,6,31,37,0,0,4,2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,78935459-30a1-4001-b926-7f31ebb7f663,,,,,0,5,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7cfb5e5f-f9ca-41d5-a304-bc1d0ea36470,,,,,0,2,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c5205933-2e20-44ed-aa92-e29986adef65,,,,,2,1,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,452d76d7-30fe-404b-a453-ea4fc24c13a7,,,,,3,6,9,0,1,0,9,9,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,cb50f2c4-8173-4a5a-be98-91ddf20e1ac6,,,,,3,2,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76925d30-3da2-4ccb-a241-2527c27f47d6,,,,,5,9,14,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2687d1d9-3c6d-443a-a585-c706f40fbe27,,,,,7,12,19,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a22ce873-6257-45e7-ad3e-82497ed958b6,,,,,1,2,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,660e09b6-b420-450b-989e-a3bb444f9117,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,206fe2e4-51f4-4727-8d6a-570dfcb9bc8d,,,,,2,1,3,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f1911089-8b41-4222-8447-d3f728f02212,,,,,2,5,7,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,abf04e68-7704-48cf-8bfe-80246c0a44b0,,,,,1,2,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9286a984-68f9-454e-9557-6d372fa7bab8,,,,,10,13,23,0,0,8,0,8,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c61af83f-7f86-40fc-9229-33716e16fee2,,,,,36,49,85,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,443a5553-4d6c-4d34-ad9a-baeff94b7df3,,,,,1,5,6,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,497c88c7-daf1-4000-873a-ffad68fc8e80,,,,,1,1,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4cf55b5a-c61a-49ae-a6ab-c0aa8ecf56d4,,,,,12,4,16,0,0,11,6,17,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5bd19863-7507-4851-8c79-b7edbf285710,,,,,1,1,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61d18589-2502-4ae3-88e6-1172a2b64106,,,,,0,2,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,393836b0-9da0-4b4a-9a9d-3f8deb2626a1,,,,,2,20,22,0,0,69,31,100,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,05ad02a6-e2a5-4f11-af56-e89dc75ee5b3,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f493a3fc-ebdc-46c1-aadd-c33178cafac5,,,,,5,3,8,0,0,0,2,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,b41f6b64-eaa1-4d15-8024-3e1ec7f84042,,,,,0,4,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,284ae3d7-c3eb-4aa1-89c6-5cbce64f89fa,,,,,8,1,9,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66a6c304-011f-4be1-bdfb-349047d89c79,,,,,0,5,5,0,0,0,2,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ffb11fe9-58c6-4f61-965c-4824289c44a6,,,,,6,1,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1a1659ca-da68-4223-8d9d-f24bb2d71d48,,,,,3,4,7,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2a3b7894-2980-42fd-b9c6-21256cb99908,,,,,31,45,76,0,0,16,0,16,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ebf1f2ec-1a51-49d5-a69b-519f7bae6e3a,,,,,2,5,7,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d30c3512-d156-4daf-aea7-e9f5f73b9cdf,,,,,2,4,6,0,0,4,2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,cc4e74b0-5712-4438-a0c7-adf4af9e3f64,,,,,2,1,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,dd2c2daa-728f-4e56-b086-51a3e0c890e3,,,,,12,13,25,0,0,6,0,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44f392ac-9a2d-4f0d-84e2-806925ae7519,,,,,4,2,6,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1d01a1c2-6ce4-437d-bbbe-8cfc7573b1e7,,,,,7,9,16,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,865d6bf9-b890-4e70-860c-1685faf83877,,,,,10,8,18,0,0,2,10,12,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0fb46961-6b0d-4512-a50b-1e011001cfd4,,,,,1,4,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4b9636e9-9fde-47d9-87b0-e613651843f0,,,,,63,20,83,0,0,10,2,12,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0ff1988f-7e58-4ce4-8785-0f2fb293aa46,,,,,2,4,6,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d904c16d-7ed7-40b9-a5dc-93bead1d08ab,,,,,2,1,3,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12e96f37-a1e0-4b0b-a5fd-48f346c09488,,,,,3,2,5,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,085a3f49-9634-4de5-b366-4b12d29b5b5a,,,,,44,0,44,0,0,12,0,12,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,b63c82f1-95ee-4222-9ef4-503c1f8753fa,,,,,28,81,109,0,0,230,154,384,20,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7e4c8359-706b-4f1f-af13-7bcb0bb1ce68,,,,,190,495,685,0,0,126,951,1077,501,,,,,,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5495a934-b9ca-4b77-889b-e068655f4bb3,,,,,41,138,179,0,0,22,42,64,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9a40bf46-f35a-40b8-8aca-f8cd18044447,,,,,3,7,10,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,aa1c2ca2-7d39-47e5-b261-d2235d46293f,,,,,14,24,38,0,0,12,8,20,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8c49ba3c-7989-4dcf-b4cc-bc94637fcb71,,,,,5,9,14,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,197f36c5-026c-4434-8708-4641d9013e97,,,,,2,2,4,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d6f2182c-61b0-486e-84fe-39f11a544616,,,,,8,36,44,0,0,2,8,10,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,b129f716-6fc5-4828-bf41-37053f0b957e,,,,,0,2,2,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2e873d34-c96b-4a61-8981-2c3f0cebe263,,,,,3,4,7,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d6298425-7d53-4a4a-a0a6-197f39e347c6,,,,,0,1,1,0,0,0,4,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8add35a9-06ff-4b3c-a4b0-803b6f683988,,,,,3,7,10,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31e189b1-2c65-432f-b297-6c1af0bb2439,,,,,2,5,7,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a206a779-68e0-4bc3-8eb2-88bacf1439df,,,,,4,6,10,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37bc8a0b-8e41-47df-a281-3ab2de02b684,,,,,1,5,6,0,0,3,2,5,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8a04ce1d-15c4-4b12-a03b-7de085287d7a,,,,,18,5,23,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,93f1a338-74d5-47d8-9281-70d80113bafb,,,,,2,3,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879fc5d1-9952-4c10-8d3b-7cd44f9acaba,,,,,1,3,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,aea180f3-73cc-4ea4-9c07-e5afbe33c9e5,,,,,58,384,442,0,0,65,298,363,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1292fd7b-6140-48d7-85be-536fc3cdbf55,,,,,1,1,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3be2f337-7958-4342-8631-0874c05d1d05,,,,,0,1,1,0,0,0,2,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9b3cff0d-68bf-4ed4-afcc-73f64ab6ff29,,,,,2,6,8,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,673f5002-beb2-4878-a956-3494832e9d27,,,,,3,9,12,0,0,76,3,79,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,def088b3-716a-4709-8bef-789086fde72a,,,,,7,18,25,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f3f40079-7b83-43e6-8d0c-dffff757541a,,,,,66,0,66,0,1,25,39,64,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,616ffe9c-ffbe-4684-966f-bd82025fc5bb,,,,,27,13,40,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,51557b96-574c-4e64-be1f-b4bd9f6dfc1d,,,,,5,2,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,079ed2d1-5cc2-4ae7-a771-4035f4bb13dc,,,,,1,1,2,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1f6c8be8-9fd8-4fdd-b36a-364e0c308fb9,,,,,21,7,28,0,0,6,0,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7c6dd46-2e02-4f55-9899-4f2e363ce44e,,,,,3,1,4,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,eb7d6ccb-a252-471c-81e1-04d07454ee8f,,,,,2,1,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,941a8dce-37d1-4b78-9dca-c97181d31647,,,,,13,28,41,0,0,2,4,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6f4bda6b-b08b-42e8-8d87-d1758bbcd34c,,,,,6,13,19,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0cc1e8ec-ae0f-40f1-9c42-3910517d0834,,,,,13,3,16,0,0,10,9,19,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3d41ef13-e414-4ed2-8b76-eeb07a8841de,,,,,1,7,8,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,50e9ab00-8ed7-4cec-846f-d15b3f7e60bb,,,,,5,13,18,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1a73996f-d91d-4330-b1e6-838d5304d7f9,,,,,3,2,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,da6a7866-be6a-4461-aa6b-a9d8f9c47236,,,,,2,0,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e760cbc4-8779-45cf-8798-a565b3d7af35,,,,,6,13,19,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,07d949ed-a9a5-4ad0-8911-5505c21144c8,,,,,20,5,25,0,0,2,6,8,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,436bd704-72ab-45be-909c-aecf9e543e32,,,,,2,1,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0003c596-38a8-4b99-8284-b666e73f0e07,,,,,6,9,15,0,0,110,56,166,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,abc19f4d-1904-48d8-a9d0-fca5babd3c0a,,,,,1,2,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c7db0c07-cba0-4261-8e2c-e8290578cdd0,,,,,2,5,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,413d251d-f0d8-4bfe-b386-ccea5051b2df,,,,,4,11,15,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a56643c5-e595-448d-a486-f3408a8f5f34,,,,,12,8,20,0,0,6,2,8,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42c7496f-b898-4274-8b66-00a5d4b4f540,,,,,1,1,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,39df102f-f6a1-4133-84e4-edce6e055776,,,,,10,6,16,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2f5e8e71-5af7-43af-8e5e-1a0eb836603e,,,,,9,54,63,0,0,8,0,8,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1b29ac32-af45-41e7-be84-fd3be326752a,,,,,4,28,32,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3a44bc71-fbd2-43bd-93c9-eb6171650242,,,,,12,3,15,0,0,6,0,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e864f947-b7e7-4e93-835b-dda8e6ae4085,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6e2d6151-d6a6-4d08-8646-e69e381d04fa,,,,,1,3,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
